0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.8642845,1.1191541,0.0,0.0,2.738108,0.0,0.2555421,0.71120465,0.39515972,0.0,0.0,0.7184091,1.7777135,0.100182846,0.0,0.09357299,0.0,0.0,0.0,0.0,1.7230356,0.0,1.6420317,0.4682246,0.0028364304,0.9557092,0.062446635,0.09174394,0.0,0.0,0.35481414,0.0,0.0,0.0,1.3137352,0.0,0.0,0.0,0.0,0.9072948,0.7326286,1.2178816,0.26293278,0.0,3.6011395,2.3689222,0.2706578,2.8115082,2.2441223,1.090386,0.0,0.0,0.0,2.1778595,0.0,0.0,1.6279353,2.0791845,0.23669302,0.0,0.065096386,0.579336,0.22216779,0.637677,0.7646624,0.0,0.0,3.9744606,0.0,0.0,2.1129792,0.0,0.0,2.0440683,0.03344373,0.0,0.0,0.0,0.22254229,0.0,2.0449424,0.0,0.0,0.0,2.9945972,0.0,1.833903,0.91429263,0.0,2.9758599,0.3288763,0.0,0.0,0.0,0.33429897,2.0960002,0.84405255,0.0,0.0
1.8640459,0.0,0.0,0.0,0.0,0.0,0.0,0.26144198,0.0,0.0,1.4563926,0.0,0.0,0.0,0.0,0.0,0.1343595,1.6788462,0.0,0.0,0.36057124,0.0,0.0,0.0,0.0,0.0,0.0,0.32848537,0.0,0.2535786,0.0,1.6867715,0.0,0.79789394,0.0,0.0,1.1905073,0.0,0.0,0.0,0.0,0.3698655,0.0,0.06593257,0.3823042,0.0,0.52972275,0.0,0.3555077,0.0,0.0,0.0,0.70685035,0.0,1.0423849,0.0,0.0,0.0,0.0,1.2700258,0.4533268,1.2635292,0.0,0.31880414,0.0,0.81479204,0.14786531,0.9602393,0.0,0.0,0.72691447,0.036339026,0.0,0.580003,0.0,0.0,0.25721732,0.6807238,0.5461189,0.0,0.020519521,0.0,0.0,0.9805601,0.0,0.0,0.0,0.0,0.06177753,0.0,0.0,0.0,0.0,0.02143094,0.0,0.0,0.0,0.0,0.0,0.22551154
1.3917361,0.26678985,0.0,0.29956234,0.0,0.39144382,0.0,1.294645,0.0,0.0,0.92205435,0.0,0.0,0.0,0.26433262,0.0,0.8132246,2.993996,0.0,0.0,0.4106119,0.0,0.0,0.0,0.0,0.0,0.0,0.4118165,0.0,0.0,0.0,1.5325222,0.0,0.7946002,0.0,0.0,1.953011,0.3818497,0.0,0.0,0.09498554,0.1408578,0.81387013,0.64855313,0.12327315,0.34416264,0.4280653,0.0,0.0,0.0,0.0,0.0,0.6318125,0.71841407,0.78195167,0.0,0.0,0.0,0.26987916,1.3597543,1.1581644,0.9436501,0.0,0.15975301,0.3497591,1.7222252,0.667207,1.6462601,0.0,0.0,1.1944438,0.0,0.0,0.9834072,0.0,0.82013524,0.9902717,0.87113345,0.7706618,0.0,0.90475124,0.0,0.0,0.82694364,0.0,0.0,0.0,0.0,0.30208272,0.0,0.22491255,0.7665953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63089395,0.05111395,0.0,0.0,0.0,0.0,0.0,0.8722106,0.6834868,0.0,0.0082439175,0.0,0.5752186,0.4080012,0.30516395,0.0,1.313273,0.18607947,0.0,0.0,0.08864562,0.0,0.0,0.0,0.0,0.35316765,0.040535968,0.12988634,0.00182844,0.99218017,0.0,0.14329611,0.0,0.0,0.0,0.0,0.9841347,0.0,0.0,0.0,0.0,0.7174465,0.57789457,0.5649532,0.0,0.33475462,0.87995327,0.0,0.0,0.0,0.0,0.15148753,0.09351077,0.7027243,0.0,0.17669547,0.0,0.0,0.51461077,0.0,0.13467662,0.0,0.50924,0.0,0.0,0.9885359,0.0,0.0,0.4863294,0.0,0.35995594,0.7290585,0.8448982,0.25958782,1.2913661,0.28523248,0.0,0.0,0.0,0.0,0.0,0.0,0.18768395,0.15874673,0.0,0.74192005,0.0,0.08926655,0.35878295,0.27615222,0.05185122,0.0,0.0,0.7030542,0.0,0.58149946,0.0,0.0,0.0,0.0
0.5367428,0.49415427,0.076271184,0.5064214,0.0,0.0,0.0,0.33362237,0.37954327,0.0,0.0,0.0,0.0,0.22108522,0.0009354935,0.089928634,0.0,0.76643956,0.0,0.0,0.26983434,0.0,0.0,0.6577979,0.3207891,0.10265349,0.23405841,0.43712932,0.04167966,0.0,0.0,0.0,0.13009837,0.0,0.0,0.0,0.13661897,0.6649059,0.0010047061,0.7553107,0.138491,0.39947933,0.14630717,0.0,0.0,0.13731112,0.18947749,0.0,0.4229542,0.3598853,0.13349974,0.13557935,0.32670552,0.0,0.0,0.0,0.0,0.0,0.0,0.30851296,0.5211129,0.19544533,0.14644095,0.5635488,0.0,0.8067533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925667,0.386887,0.0,0.0,0.07405883,0.0,0.0,0.0,0.0,0.3252656,0.16186635,0.54887706,0.0,0.18805717,0.0,0.0,0.0,0.0,0.056304704,0.0,0.0,0.39406213,0.083144486,0.029293034,0.09809143,0.0,0.04935769
2.7039962,0.36123943,0.0,0.0,0.0,0.23346858,0.0,0.48202616,0.48930055,0.0,1.5676161,0.0,0.18254212,0.0,0.6091374,0.0,0.0,2.0081942,0.0,0.2318644,0.91922814,0.0,0.0,0.0,0.18836759,0.0,0.0,1.6253258,0.0,0.0,0.0,2.0936084,0.0,1.4315429,0.0,0.0,1.9584162,0.0,0.0,0.0,0.0,0.48134986,0.18447156,0.67510647,0.0,0.64938164,0.57240784,0.0,0.0,0.0,0.13028753,0.24907196,1.212974,0.0,0.68106043,0.0,0.0,0.0,0.0,1.3106107,0.7870368,2.0154932,0.31848285,0.77221763,0.0,1.2456932,0.14754128,1.336651,0.0,0.0,1.5061452,0.041111585,0.0,1.1004356,0.0,0.33685735,0.50643104,1.0629909,0.1807457,0.0,0.586436,0.0,0.7328524,1.1820741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26040563,0.0,0.0,0.0,0.35917482,0.0,0.0,0.0,0.0
0.4347399,0.30318964,0.29961845,0.0,0.0,0.7413572,0.0,1.083599,0.0,0.0,0.0,0.0,0.21659774,0.063280135,0.0,1.0887178,0.054012988,0.0,0.0,0.0,0.0,0.37072933,0.0,1.1495677,0.7362621,0.0,1.5417901,0.0,0.5448272,0.0,0.0,0.0,0.0,0.0,0.0,0.922053,0.14552197,0.0,0.0,0.86380154,0.0,0.8361668,0.66538686,0.13765748,0.0,1.2035338,1.5924462,0.0,0.48006245,0.0,0.9575617,0.0,0.0,0.0,0.77624846,0.0,0.0,0.16783705,1.657389,1.1439186,0.0,0.0,0.0,0.0,0.826119,0.82834387,0.0,0.0,0.96699274,0.0,0.0,0.6285704,0.0,0.14587115,1.2873845,0.072373934,0.0,0.0,0.0,0.42172745,0.0,0.21165708,0.0,0.0,0.0,0.15988725,0.0,0.0,0.0,0.0,0.44624177,0.0,0.0,0.0,0.0,0.0,1.3740125,0.9053348,0.0,0.0
2.1854672,0.2647593,0.0,0.0,0.0,0.23554629,0.0,0.79005593,0.0,0.0,0.20669739,0.0,0.0,0.0,0.0,0.0,0.91976917,0.47060806,0.0,0.0,0.52419215,0.16487096,0.0,0.0,0.0,0.32752198,0.0,0.6101243,0.0,0.716884,0.20384371,0.2635628,0.0,0.015160741,0.0,0.0,1.8831254,0.0,0.0,0.0,0.0,0.0,0.66773564,0.0,0.0,0.16679823,0.5966443,0.0,0.0,0.2553214,0.0,0.0,0.8531319,0.8035882,0.5818881,0.0,0.0,0.0,0.0,0.15025191,0.7274325,0.79794097,0.9966327,0.15620647,0.0,1.2362492,0.29449743,0.27503264,0.0,0.0,0.19889857,0.3940835,0.0,1.0865159,0.68893856,0.29482177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73327166,0.0,0.16661935,0.019793883,0.9017349,0.0,0.35998654,0.12941937,0.0,0.0,0.38725334,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.38009351,0.32222548,0.28171906,1.1101898,0.0,0.5568458,0.60387105,0.46395278,0.0,0.0,0.22690976,0.0,0.8048645,0.73836035,0.0,0.0,0.0,0.0,0.0,0.5856151,0.0,0.6213256,0.0,0.0,0.5795315,0.13730338,0.47615257,0.0,0.0,0.0,0.0,0.0,0.0,0.5336204,0.0,0.4329532,0.0,0.0,0.0,0.22689554,0.4233049,0.47893736,0.0,1.0791712,0.89987254,0.0,0.42303333,0.718954,0.36110774,0.0,0.0,0.0,0.62241447,0.0,0.0,0.1527964,0.20719263,0.03480419,0.0,0.32992002,0.017922213,0.0,0.3904905,0.9417386,0.0,0.0005243102,0.60619235,0.0,0.0,0.053787645,0.0,0.087754816,0.939652,0.0,0.0,0.0,0.0,0.25632903,0.0,0.15673725,0.0,0.0,0.0,1.2897168,0.0,0.19025594,0.0,0.0,0.7186608,0.78321826,0.0,0.0,0.0,0.19550444,0.84704626,0.28380805,0.0,0.028002976
1.8848871,0.2729824,0.0,0.0,0.0,0.10232596,0.0,0.38042718,0.0,0.0,0.5982437,0.0,0.16508187,0.0,0.1862862,0.65001875,0.0,1.447723,0.0,0.05848283,1.0065985,0.0,0.0,0.0,0.055654712,0.0,0.0,1.1446991,0.0,0.56647086,0.0,1.7223284,0.0,1.4139676,0.0,0.0,0.9505232,0.0,0.0,0.0,0.0,1.04064,0.2601733,0.0,0.0,0.19187653,0.6880546,0.0,0.2502164,0.1332408,0.099882744,0.0,1.272623,0.048624836,0.79702485,0.061260626,0.0,0.0,0.0,1.2871805,0.573148,2.1993804,0.0,0.7884239,0.0,1.0718436,0.055621486,1.2097309,0.0,0.0,1.8876612,0.0,0.0,1.0232943,0.0,0.39642423,0.0,0.67757773,0.0,0.0,0.0,0.0,0.0,1.3019128,0.0,0.0,0.0,0.40975457,0.0,0.24135165,0.07864545,0.23954311,0.0,0.0,0.0,0.55367017,0.32578942,0.0,0.0,0.0
1.3942585,0.8087456,0.0,0.0,0.0,0.06267397,0.0,0.4702338,0.02931468,0.0,0.43589753,0.0,0.3958332,0.0,0.8181733,0.10659591,0.0,1.9540817,0.0,0.0,0.3742326,0.0,0.0,0.0,0.0,0.0,0.0,0.6280765,0.0,0.36358756,0.0,0.8307732,0.0,0.46286887,0.0,0.0,1.2976973,0.0,0.0,0.0,0.0,0.0,0.018328497,0.122769564,0.0,0.0,0.3261786,0.0,0.0,0.1097259,0.07277072,0.0,0.56791705,0.11244078,0.2839846,0.11454813,0.0,0.0,0.0,0.6729491,0.5884047,1.2898288,0.070932254,0.38189363,0.0,0.9578535,0.06789328,0.8043152,0.0,0.0,1.1678412,0.0,0.0,0.75697124,0.0,0.0,0.0,0.8682552,0.22751376,0.0,0.39845082,0.0,0.0,1.0943031,0.0,0.0,0.8354306,0.0,0.0,0.0,0.19561698,0.0,0.0,0.0,0.0,0.106305234,0.0,0.0,0.0,0.0
0.7575499,0.0,0.0,0.0,0.0,0.0,0.0,0.6092993,0.0,0.0,0.97419435,0.0,0.45292616,0.19987515,0.62146556,0.0,0.49554604,1.9619079,0.16001673,0.0,0.0,0.0,0.0,0.0,0.041373987,0.0,0.0,0.33888236,0.0,0.0,0.0,1.2231786,0.0,0.6656349,0.0,0.0,0.61788553,0.0,0.0,0.0,0.0,0.039029233,0.35544264,0.10817799,0.0,0.0,0.4779192,0.0,0.4884342,0.0,0.0,0.65024656,0.50153446,0.0,0.0,0.14092797,0.0,0.0,0.0,0.6654232,0.23066759,1.0703365,0.5687752,0.06729051,0.0,1.3050201,0.0,1.4343243,0.0,0.0,1.0120853,0.0,0.0,0.2708732,0.38712656,0.81523424,0.0,0.2648075,0.0,0.0,0.0,0.0,0.11048649,1.1041675,0.0,0.0,0.0,0.18646917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15820004
1.3938895,0.0,0.0,0.0,0.0,0.0,0.0,0.1667907,0.4477271,0.0,0.49709824,0.0,0.06296818,0.35880387,0.054660216,0.0,0.0,1.2012771,0.0,0.19264793,0.20030947,0.0,0.112257406,0.0,0.0,0.0,0.27648583,0.06366609,0.0,0.0016481515,0.0,0.64064914,0.0,0.4247144,0.0,0.0,0.77085304,0.0,0.0,0.0042813634,0.0,0.0,0.0,0.06474127,0.09819735,0.0,0.38718843,0.0,0.6058816,0.42349803,0.24303253,0.0,0.3109756,0.07647055,0.26632902,0.0,0.15558173,0.0,0.14339067,0.387823,0.0,0.3280821,0.0,0.033033457,0.0,0.7370252,0.0,0.46487662,0.0,0.0,0.3557047,0.0,0.0,0.297586,0.061238438,0.0,0.0,0.22723189,0.008663431,0.0,0.23972526,0.0,0.0,0.5584779,0.0,0.10241478,0.2885839,0.0,0.0,0.3840395,0.0,0.0,0.0,0.36868092,0.0,0.0,0.0,0.0,0.0,0.7970878
0.9667273,0.0,0.0,0.530685,0.0,0.0,0.0,0.70617765,0.0,0.120859124,0.0,0.0,0.0,0.0,0.10188939,0.0,0.0,1.7096684,0.23505253,0.0,1.1963317,0.0,0.0,0.0,1.149749,0.0,0.0,0.7891432,0.0,0.17899205,0.0,0.0,0.0,0.3292349,0.0,0.21412852,0.0,0.0,0.35367545,0.0,0.4929194,0.19850112,0.6055749,0.0,0.0,0.6675833,0.061657712,0.0,0.04820051,0.29993477,0.7522618,0.0,0.5211262,0.0,0.0,0.0,0.0,0.0,0.0,0.57283825,1.3434974,1.5089428,0.46123913,0.41752645,0.0,0.0,0.0,0.9502877,0.0,0.0,0.28069094,0.0,0.0,0.8634908,0.0,0.9527415,0.14061695,0.9004693,0.0,0.0,0.0,0.0,0.49002776,0.9743052,0.25356147,0.0,0.0,0.0,0.0,0.0,0.0,0.45633656,0.0,0.0,0.0,0.51342374,0.455396,0.013618828,0.0,0.097242095
0.14404866,0.97103095,1.0710453,0.0,0.0,1.9798253,0.009772354,0.7519294,0.44387078,0.0,0.0,0.0,0.48567224,0.96139604,0.0,0.839585,0.03427397,0.0,0.0,0.0,0.0,0.87891114,0.0,1.4383005,0.7261204,0.06696399,1.1786134,0.0,1.1541758,0.0,0.0,0.0,0.0,0.0,0.0,1.1573817,0.0,0.0,0.0,0.0,0.4351354,0.29425082,0.5920017,0.09193385,0.0,2.5176,1.6571355,0.81055117,1.6349382,1.3198575,1.5259335,0.0,0.0,0.0,1.8747962,0.34422114,0.0,1.4647737,1.4672003,0.68020827,0.0,0.44654873,0.19418609,0.07769642,1.2732623,1.690257,0.0,0.0,2.0352707,0.0,0.0,1.158025,0.0,0.0,1.5628048,0.0,0.0,0.0,0.0,0.0,0.0,1.3809998,0.0,0.0,0.0,2.2489924,0.0,1.0563053,0.41622463,0.0,1.5033283,0.0,0.0,0.0,0.0,0.3026207,1.8531816,0.94969,0.0,0.0
0.31694314,2.671732,1.3465004,0.0,0.0,3.375767,0.0,1.4433787,0.87554514,0.8840265,0.0,0.0,1.1385152,1.5869113,0.0,0.360255,1.5223705,0.0,0.0,0.0,0.0,0.55178446,0.0,1.2342725,0.12493458,0.9411314,1.1596693,0.0,1.456408,0.0,0.0,0.18278776,0.0,0.0,0.0,1.8661456,0.8292409,0.3099801,0.0,0.0,0.93955845,0.6584803,1.8062919,1.6301447,0.0,4.226447,2.7873514,0.0,3.767928,1.3599412,1.058231,0.0,0.20181552,0.0,3.0712824,0.0,0.0,2.0176575,1.7933787,0.65016574,0.0,0.0,1.2382516,0.0,1.68023,2.142049,0.0,0.0,3.5439675,0.0,0.0,3.518187,0.0,0.1029813,3.6158626,0.34599546,0.0,0.0,0.0,0.0,0.0,3.1859066,0.0,0.0,0.0,4.341059,0.0,1.7384776,0.0,0.0,2.277184,0.9773205,0.0,0.0,0.0,1.365876,3.2144492,2.1306248,0.37940264,0.0
2.4840364,1.4259163,0.0,1.2583284,0.0,0.0,0.0,3.0194042,0.0,0.0,0.0,0.0,0.494534,0.0,0.0,0.95201623,0.0,6.4852777,0.0,0.0,2.2215762,0.0,0.0,0.0,4.304738,0.0,0.0,2.4844525,0.0,0.0,0.0,4.5458655,0.0,0.6293427,0.0,0.0,0.0,0.056064114,0.82064295,4.3261003,0.63321245,3.0908678,1.8724328,0.613774,0.0,1.7126822,2.638699,0.0,0.0,0.0,0.77053505,0.0,2.834598,0.0,0.36089662,0.0,0.0,0.0,0.0,2.716661,3.0854194,4.6385674,0.0,2.6500137,0.0,1.4700959,0.89019775,2.704741,0.0,0.0,3.4577596,0.0,0.0,3.248867,0.0,3.13333,0.0,4.056431,0.0,0.0,0.0,0.0,1.106136,1.433147,0.15849571,0.0,0.24740016,0.0,0.0,0.0,0.0,2.7442162,0.0,0.0,0.5657441,0.67900527,0.0,0.90614736,0.0,0.0
1.0406721,0.06285819,0.0,0.26000223,0.0,0.23042557,0.26475763,0.72458017,0.49982938,0.0,0.30161485,0.0,0.0,0.047233853,0.0,0.0,0.0,1.9784576,0.073012434,0.0,0.9425377,0.0,0.0,0.0,0.2912261,0.0,0.0,0.7409653,0.0,0.0,0.0,1.2731284,0.0,1.0274019,0.0,0.0,0.41525784,0.0,0.0,0.0,0.0,1.0791509,0.17296748,0.0,0.0,0.0,0.3393009,0.0,0.0050756126,0.67653793,0.0,0.0,0.9033758,0.02660268,0.9653958,0.0,0.0,0.0,0.0,0.6690736,1.0368383,0.661314,0.15937486,0.5899873,0.0,0.94313973,0.0,0.99951184,0.0,0.0,0.6106908,0.0,0.0,0.35415366,0.18539736,0.3938718,0.042082816,1.09461,0.0,0.0,0.15754446,0.0,0.0,0.8944755,0.0,0.0,0.0,0.6232286,0.0,0.25709313,0.20990643,0.0,0.0,0.8530068,0.0,0.0,0.0,0.0,0.09266959,0.1606493
0.0,1.1983526,1.947039,0.0,0.0,2.806647,0.0,0.33322766,0.82548016,0.0597217,0.0,0.0,0.7112811,1.8651121,0.0,0.5462041,0.0,0.0,0.0,0.0,0.0,1.6655307,0.0,2.7433612,0.95297986,0.0,1.7586066,0.0,1.1944561,0.0,0.0,0.058069706,0.0,0.0,0.0,1.5636197,0.0,0.0,0.0,0.0,0.89984107,1.1455307,1.4286014,0.0,0.0,4.4296618,2.607809,1.2407097,2.505689,1.9081604,1.2509224,0.0,0.0,0.0,2.7396326,0.6157894,0.0,2.1718752,2.9439662,0.8062105,0.0,0.037059825,0.07083188,0.27948588,1.4588431,1.7903379,0.0,0.0,4.1609607,0.0,0.0,2.0426803,0.0,0.0,1.9734725,0.0,0.0,0.0,0.0,0.6476696,0.0,2.4809113,0.0,0.0,0.0,2.9724314,0.0,1.3205996,0.23202194,0.0,2.4725368,0.08022943,0.0,0.0,0.0,0.0,2.9591966,1.410484,0.0,0.0058005066
1.6561507,0.35994923,0.0,0.0,0.0,0.0,0.39263466,0.87941873,0.0,0.0,0.10079517,0.0,0.0,0.0,0.0,0.097340584,0.20955573,0.8237515,0.0,0.0,0.5714193,0.0,0.21549062,0.0,0.0,0.2693435,0.0,0.91188943,0.0,0.0,0.0,0.34959012,0.0,0.1609401,0.0,0.0,1.1129291,0.0,0.0,0.0,0.0,0.3089716,0.28100604,0.0,0.0,0.0,0.5369962,0.0,0.4375966,0.32120705,0.0,0.0,0.6729766,0.43787447,0.36183512,0.042885795,0.0,0.0,0.0,0.7189256,0.24981472,0.6227291,0.0,0.22093669,0.0,0.78000444,0.0013999341,0.81478244,0.0,0.0,1.0882711,0.0,0.0,0.5902068,0.6366388,0.0,0.0,0.13991663,0.0,0.0,0.32572117,0.0,0.0,0.3950748,0.0,0.0,0.4388128,0.4689713,0.0,0.70306265,0.043842986,0.0,0.0,0.6983093,0.0,0.0,0.0,0.0,0.28043815,0.0
0.72673327,0.3209323,0.23398598,0.18753923,0.0,1.0054407,0.0,0.0,0.06963284,0.29682997,0.0,0.0,0.0,0.0,0.0,0.10625032,0.39385685,0.81224424,0.0,0.7370789,0.0,0.04759873,0.0,0.0,0.23250425,0.1279287,0.5013658,0.28847805,0.0,0.0,0.0,0.067028105,0.0,0.13759466,0.1501657,0.05970519,0.021994013,0.96501505,0.20528616,0.39076135,0.0,0.0,0.58185774,0.4199134,0.0,0.965579,0.07314037,0.0,0.4076058,0.35437748,0.2810652,0.0,0.026428526,0.0,0.761306,0.0,0.0,0.0,0.0257029,0.0,0.0,0.2891366,0.30123547,0.4935853,0.0,0.4043307,0.0,0.0,0.0,0.0,0.0,0.14291997,0.37539318,0.27163413,0.22635636,0.22345905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16121848,0.03741486,0.5401757,0.0,0.0,0.0,0.0,0.7892945,0.39487824,0.17366473,0.0,0.3021771,0.23344639,0.2922158,0.0,0.0
1.1645641,0.7109515,0.0,0.0,0.0,1.035901,0.0,1.5294695,0.9496518,0.527037,0.0,0.0,0.5802045,0.74079186,0.0075115697,0.0,1.1614318,0.0,0.0,0.0,0.0062731374,0.6940736,0.0,0.0,0.0,0.5234161,0.0,0.0,0.0,0.016962029,0.0,0.093592614,0.0,0.0,0.38162526,0.0,1.2500509,0.0,0.0,0.0,0.0,0.0,0.77001655,0.18507427,0.0,0.5722341,0.78322285,0.0,1.101147,0.96641785,0.1594739,0.0,0.0,0.09761808,0.6815885,0.0,0.0,0.0,0.45525932,0.0,0.0,0.0,1.1894537,0.0,0.0,0.48028222,0.39969566,0.0,0.91242033,0.038731743,0.0,1.7032737,0.0,0.1665869,1.1941571,0.36764076,0.0,0.0,0.0,0.0,0.0,0.73079014,0.0,0.0,0.0,0.8385479,0.0,0.821257,0.52265036,0.2369689,0.8567988,0.0,0.0,0.09797506,0.0,0.1470862,0.0,0.0,0.52628285,0.0
1.0379101,0.3409193,0.0,0.0,0.0,0.17221926,0.0,0.13776664,0.111409396,0.048334315,0.42291832,0.0,0.0,0.0,0.17820069,0.0,0.50914365,0.6108844,0.0,0.0,0.18825792,0.07927764,0.0,0.0,0.0,0.2681123,0.0,0.0,0.0,0.5241413,0.0,0.0,0.0,0.5971831,0.0,0.0,1.0730722,0.0,0.0,0.0,0.042282116,0.024811141,0.11508593,0.12159294,0.07191605,0.5537622,0.387048,0.0,0.14123255,0.42394337,0.0,0.0,0.2607771,0.5953498,0.05827708,0.0,0.0,0.0,0.0,0.17594148,0.22611722,0.0,0.78444254,0.0,0.0,0.072690934,0.17643028,0.0,0.0,0.0,0.055353478,1.0002291,0.4077939,0.2447442,0.36741862,0.3704446,0.0,0.024374079,0.29869813,0.0,0.40772077,0.0,0.0,0.6342752,0.0,0.14927444,0.3920488,0.4226322,0.0,0.0,0.43987924,0.0,0.0,0.035821527,0.0,0.0,0.0,0.0,0.0,0.0
3.248587,0.0,0.0,0.7544441,0.0,0.0,0.0,1.0998629,0.0,0.0,0.59930587,0.0,0.0,0.3190466,0.0,0.43475023,0.0,4.019357,0.0,0.39648372,2.23164,0.0,0.0,0.0,1.4928143,0.0,0.0,1.8972154,0.0,0.0,0.0,3.6650002,0.0,2.2182126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7755841,1.2540816,1.3202397,0.26599038,0.024784477,2.4437625,0.0,0.0,0.279344,0.0,0.0,1.9398838,0.0,1.4735619,0.0,0.0,0.0,0.0,2.2277672,0.58428675,3.927425,0.0,2.0593677,0.0,1.7263255,0.15159836,2.991921,0.0,0.0,2.3597033,0.0,0.0,2.127874,0.0,1.9374331,0.45280835,2.8802354,0.0,0.0,0.0,0.0,0.0,2.1284237,0.0,0.0,0.0,0.6127893,0.0,0.0,0.25447103,0.6933951,0.0,0.0,0.0,0.87024,0.83216065,0.0,0.0,0.13980539
0.0,0.6954419,0.92956686,0.0,0.0,1.6760485,0.0,0.5583867,0.47000614,0.1683163,0.0,0.0,0.110669285,0.6269435,0.31956178,0.75385594,0.0,0.0,0.0,0.0,0.0,0.47359794,0.0,0.7908236,0.6130294,0.10861642,0.64472365,0.0,0.27141252,0.0,0.0,0.23168574,0.0,0.0,0.0,0.7197036,0.0,0.0,0.0,0.0,0.0,0.25197974,0.5216344,0.088621005,0.0,1.8441054,0.4346081,0.0,1.17021,1.3354623,0.557179,0.0,0.0,0.0,0.95582336,0.64603704,0.0,0.68328834,0.5515978,0.6922942,0.0,0.0,0.24726665,0.16787226,0.4206269,0.7221387,0.0,0.0,1.3400564,0.0,0.0,0.73860466,0.0,0.0,1.0204506,0.0,0.0,0.0,0.0,0.46947503,0.0,0.4208596,0.0,0.0,0.0,1.7259753,0.0,0.642005,0.050737273,0.0,1.1397458,0.56725025,0.0,0.0,0.0,0.02252101,0.8610288,0.29357824,0.0,0.0
1.8542452,0.49118835,0.0,0.042223264,0.0,0.0,0.0,0.42853364,0.30134478,0.0,0.47309706,0.0,0.0,0.0,0.03856574,0.0,0.039169405,1.0635726,0.0,0.0,0.90564054,0.0,0.0,0.0,0.0,0.0,0.0,0.48929554,0.0,0.0,0.26297045,0.08273375,0.0,0.24757276,0.0,0.0,1.2736138,0.0,0.0,0.0,0.0,0.08045348,0.47139886,0.0,0.021907846,0.0,0.5421473,0.0,0.20702827,0.19167092,0.0,0.0,0.6784938,0.9473036,0.62539107,0.03231004,0.0,0.0,0.0,0.54442376,0.0,0.8239768,0.0,0.204211,0.0,0.94523466,0.0,0.712566,0.0,0.0,0.44505504,0.0,0.0,0.4595705,0.0,0.4334277,0.0,0.3225694,0.129018,0.0,0.31933907,0.0,0.0,0.88006943,0.0,0.0,0.12798332,0.18664476,0.0,0.24779572,0.0,0.0,0.0,0.0,0.0,0.38805786,0.0,0.0,0.0,0.0
